,Unnamed: 0,text
19871,119266,"CHAINSAW, one of the best bands on Polish melodic thrash metal scene, returns with a brand new album entitled ``Evilution''."
19872,178156,"``I have always been comfortable in my skin and never been conscious of my body,'' Bipasha said in a press statement."
19873,156333,"British investigation into the Iraq war, which will hear most of its evidence in public, began in London Tuesday with top civil servants and a former spy chief testifying on the conflict's origins."
19874,24776,This is the third recent award for Sodexo as a leader in military hiring and commitment.
19875,153501,"Police in South St. Paul are investigating the Monday death of a 10-year-old boy, and a subsequent attack on his family members."
19876,132994,"I'm not interested in guest appearances which have no character development, says Amol Palekar in a candid chat with TOI"
19877,124471,"Finland based EMS provider Scanfil turnover for the year 2007 totalled EUR 224.6 million decrease of 7,0%."
19878,100196,Famitsu is reporting that the DSi has already sold over 2 million units in Japan.
19879,91479,Steve Slaton will start for the Texans on Monday night against the Titans.
19880,113350,"Thailand extended emergency rule today over the capital and a quarter of the country for another three months, granting police broad powers to detain suspects for 30 days without charge in an extension of laws implemented earlier this spring amid the nation's worst political violence in decades."
19881,52879,An international conference and exhibition taking place in Mauritius at the end of this month will profile a new seawater cooling system for data centers.
19882,16231,A man is in the hospital after police say he was stabbed several times Thursday night in Millville.
19883,184690,"A Singaporean businessman having the title of ``Datuk'' pleaded not guilty in the Sessions Court here Wednesday to two charges of abetment relating to false statements made to the Companies Commission of Malaysia over the resignation of two company directors, two years ago."
19884,125404,"The Israeli Agrexco has been set in liquidation on Tuesday, August 30, 2011 by a court in Tel Aviv."
19885,5968,The US Navy has come to the rescue of distressed Iranian fishermen for the third time this month at a time of increasing tension between the two countries.
19886,104031,The Environmental Protection Agency says it has completed the cleanup work at a former tire refurbishing plant in Buffalo.
19887,39590,"A 300-strong hikoi marched on Parliament today to lay to rest the foreshore and seabed legislation and its replacement, along with the Maori Party logo."
19888,66944,FORMER prime minister John Howard has been awarded an honorary doctorate for his contribution to Australian public life.
19889,83612,"Defenseman Nicklas Lidstrom retired Thursday after 20 seasons with the Detroit Red Wings, ending one of the best careers in NHL history."
19890,8031,"Actor Matt Damon is all set to make his directorial debut in a yet-untitled drama, which will also star him."
19891,187107,"Azerbaijan and the Crimea are expanding bilateral cooperation in tourism, Interfax Azerbaijan cites Crimean Minister for Resorts and Tourism Alexander Liyev."
19892,29931,"A fierce Christmas storm dumped more snow and ice across the nation's midsection Friday, stranding travelers as highways and airports closed and leaving many to celebrate the holiday just where they were."
19893,42270,A REFUGEE group has rallied in Sydney to coincide with the ninth anniversary of the sinking of a boat carrying more than 350 asylum seekers.
19894,174627,"The Cameroonian national coach, Otto Pfister, says his problem with his team participating in the ongoing Ghana 2008 Africa Cup of Nations tournament in Kumasi is cohesion."
19895,118146,The St. Louis Cardinals announced today that they have recalled rookie right-handed pitcher Michael Blazek from Springfield and placed left-handed pitcher John Gast on the 15-day disabled list due to a left shoulder strain that forced him from last night's start in Los Angeles.
19896,30149,"A Baltimore Circuit Court judge ruled Monday that a Federal Hill magic bar will be allowed to keep its live entertainment license, despite objections from the 300-member neighborhood association."
19897,5207,Two Canadian soldiers were killed Sunday when their light armoured vehicle rolled over about 40 kilometres southwest of Kandahar City.
19898,103673,"The United Steelworkers union endorsed Barack Obama for president today, which should give the Illinois senator a powerful advocate in attracting the Democratic blue-collar workers his campaign has been courting."
19899,16763,He will play the Air Canada Centre in Toronto Aug. 8 and the Bell Centre in Montreal Aug. 12.
19900,39665,You know things are really bad when David Letterman takes time out to skewer you with his Top Ten.
19901,58300,A 69-year-old pilot died shortly after making a bad landing Tuesday night at the New Orleans Lakefront Airport.
19902,28848,"The Naismith Memorial Basketball Hall of Fame is working to restructure its debt and bring in more revenue, as tourism boosters hope news of the hall's cash troubles don't keep tourists away during the all-important summer season."
19903,175541,"Wilson Sonsini Goodrich & Rosati, the premier provider of legal services to technology, life sciences, and growth enterprises worldwide, today announced that it has opened an office in Beijing to further enhance its China practice."
19904,129718,"Dave Swedock, president of the Council of Neighborhoods, has announced that all area neighborhood associations will come together next week to discuss city-wide issues."
19905,58929,"A Lee County deputy sheriff shot and killed her estranged husband this week in their home, Harnett County lawmen said Thursday."
19906,114126,Governor Jim Gibbons has ordered flags on state buildings be flown at half staff on Sept. 11th in recognition of Patriot Day.
19907,112284,"Texas topped the nation in total commercial real estate in 2011 with $7.9 billion in spending, according to a just released report by the NAIOP Research Foundation."
19908,121859,"`` to Favourites Add ''Newsday, Which piece of music sums up Africa to you?`` to Favourites"
19909,84236,"The question for BYU Cougar fans is, where's Harvey Unga?"
19910,149901,"A South African family living in Atlanta is fighting deportation, fearing their lives would be in jeopardy if they returned to their homeland."
19911,105207,A LLANELLI widow said her husband ``would turn in his grave'' if she sold his beloved cafe to house ex-offenders.
19912,81512,"Almost half of Egyptian women are sexually harassed on a daily basis with more than half of Egyptian men admitting lewd behaviour, the Egyptian Centre for Women's Rights said today."
19913,92547,A nine-year-old BC boy is unconscious in hospital after he was buried alive when a tunnel he was building collapsed.
19914,16933,SEATTLE Who loves Lucy?
19915,160404,Tara Reid has finally admitted she never really married Greek man Zack Kehayov after rising speculation the nuptials weren't in fact legal.
19916,86047,Longtime federal judge G. Wix Unthank has died in Harlan.
19917,68759,"The 14-year-old La Center, Wash., boy who collapsed during a middle school basketball practice on Jan. 3 died Monday at a Portland hospital."
19918,186961,Paris Jackson's recent suicide attempt reportedly followed the revelation that she and older brother Prince do not have the same biological father.
19919,103806,"A pregnant Jennifer Garner gave a ``witty, clever'' speech supporting presumptive Democratic presidential candidate Barack Obama at a fundraiser on Saturday night, People reported."
19920,73788,Sammons Pensions has launched its ninth annual salary survey which aims to document remuneration packages across the industry.
19921,44436,"Consulting and IT services provider Mahindra Satyam, the brand name of Satyam Computer Services Ltd, announced today that it has strengthened its Asia Pacific sales operations thereby reinforcing its business commitment to the region."
19922,165564,A rockslide has closed I-40 near the Tennessee border and the North Carolina Department of Transportations estimates it could take months to clean up.
19923,56108,The first international festival of documentary and short feature films entitled ``Turkmenistan and the World Film Art'' opened in Ashgabat on 1 November.
19924,142608,Brambles Ltd has reported a drop in revenue over the first four months of 2009/10 and says the improving economy is yet to translate into a pick-up in activity.
19925,163940,Hopes for a boost to UK business from a weaker pound were dealt a blow today as official figures showed exports plunging amid a slump in global demand.
19926,86561,"Tobacco-to-hospitality conglomerate, ITC Ltd is going to turn its personal care and branded food business profitable over the next six years with plans to emerge as one of the largest FMCG company in India, chairman YC Deveshwar said."
19927,107412,"Instead of shutting down the project once and for all, HP has announced that they will be contributing webOS to the open source community."
19928,110287,Allison Transmission on Tuesday broke ground for a new plant at its manufacturing base in the Hungarian city of Szentgotthard.
19929,170252,"Russian and US defense chiefs during a phone conversation on Monday, March 25 agreed to resume missile defense talks at the deputy minister level, the office of the Pentagon Press Secretary George Little said in a statement, according to RIA Novosti."
19930,197974,"Endeavour and its six astronauts returned safely to Earth on Sunday, making a rare nighttime landing to end a mission that resulted in the virtual completion of the International Space Station."
19931,11895,EastEnders bosses have announced that Lucy Beale will be returning to Walford in the New Year.
19932,173764,"He's already had chart success, but Matt Cardle says he's still not sure he's made it."
19933,29422,"Hundreds of thousands of Cambodians are threatened with forced eviction as the government ramps up development in the country's cities, the human rights group Amnesty International said Monday."
19934,176281,Irene grew into a Category 2 hurricane late yesterday and the US National Hurricane Center in Miami said it could reach Category 3 today and possibly become a monster Category 4 storm within 72 hours.
19935,158664,"The Bulgarian MEPs have tabled amendments to the final report on Macedonia which are important to Bulgaria, Andrey Kovachev, Bulgarian MEP from the Group of the European People's Party, said in an interview with FOCUS News Agency."
19936,139441,"Richard Widmark, who made a sensational film debut as the giggling killer in ``Kiss of Death'' and became a Hollywood leading man in ``Broken Lance,'' ''Two Rode Together`` and 40 other films, has died after a long illness."
19937,132667,"Reports confirm that a middle school history teacher from Rowlett, Texas was recently suspended for lassoing a young student in class in an attempt to bring his history lesson ``alive'' on Monday."
19938,63408,"Los Angeles, Oct 12 According to reports by the US Weekly, singer Christina Aguilera has separated from her husband Jordan Bratman for 'a few months'."
19939,16059,International Monetary Fund Managing Director Christine Lagarde brushes off talk of 'currency wars'.
19940,95689,"GE Healthcare is going to launch 20 new products that have been developed and manufactured in India, in 2012, said President and CEO of GE Healthcare India, Terri Bresenham."
19941,186778,AN Amblecote store worker has been hailed a 'local hero' for her work to raise cash for guide dogs.
19942,90440,First she was assaulted during a book signing and then this week she got stuck in an elevator.
19943,62658,"Austria forward Erwin Hoffer has joined Italian Serie A club Napoli on a five-year contract, moving from Rapid Vienna."
19944,7132,"Hours before the UPA-Left Committee meeting to iron out differences on the Indo-US nuclear deal, the Left parties on wednesday rejected a compromise formula which would have allowed the government to finalise the safeguards agreement at the IAEA."
19945,132217,"Tim Burgess has announced details of his new album 'Oh No I Love You', which will be released on September 24."
19946,166144,The wife of an ex-aide to John Edwards is expected to retake the witness stand after she broke down when recounting how the former presidential candidate asked her husband to falsely claim paternity of the baby carried by the politician's pregnant mistress.
19947,57502,Everton midfielder Jack Rodwell has won his appeal against the red card shown to him against Liverpool on Saturday.
19948,25699,"Kelly Clarkson is apparently recording a Christmas album, and, according to a few Internet hotspots, she revealed the info during an online chat, and the record will feature production work, in some capacity or other, by Greg Kurstin )``)."
19949,17490,Police are investigating a boat and trailer theft from a northeastern Sioux Falls boat repair shop.
19950,147321,Fletcher Hills-area residents were advised Tuesday to be extra mindful of home security due to a spate of burglaries that has hit the area over the last several months.
19951,178409,"Bradley Cooper is set to star opposite Ryan Gosling in the crime drama The Place Beyond the Pines, reports Variety."
19952,180350,"Club members aged 8 to 18 are needed for the Bucks County Cooperative Extension and the 4-H animal science programs: horse, rabbit and cavy/guinea pig, goat, sheep, poultry, beef, dairy and dog."
19953,166419,"The Caisse de dépôt et placement du Québec announced that it acquired today, on the Toronto Stock Exchange, ownership and control over 63,000 common shares of Student Transportation Inc. (TSX: STB), representing approximately 0.08% of Student's outstanding common shares, at an average price of CA$ 6.29 per share."
19954,132189,"Blues singer Etta James has been hospitalized after experiencing difficulty breathing, said her manager, Lupe de Leon, on Friday."
19955,145399,Chile exhumes the remains of poet Pablo Neruda as part of an investigation into claims he may have been poisoned during the dictatorship of Augusto Pinochet.
19956,62753,"``I am the proudest, happiest wife,'' says Lara Dutta after her husband Mahesh Bhupathi and Sania Mirza won the mixed doubles title at the French Open."
19957,160772,Daniel Chopra shot a one-under 70 and was lying tied 38th in the first round of the weather-hit first round of the Tampa Bay Championship at Palm Harbour Thursday.
19958,90998,"Aga Khan, the spiritual leader of Ismaili community, has been awarded the honorary doctorate of Divinity by the prestigious Cambridge University."
19959,19769,"The star rating system for the local authorities is meant to improve the management and delivery service as well as benchmarking and to encourage them to improve themselves in a holistic manner, Housing and Local Government Minister Datuk Kong Cho Ha said today."
19960,149596,"SpaceX successfully launched its Dragon capsule into orbit and brought it back to Earth Wednesday, opening a new era in the commercial exploitation -- and exploration -- of space."
19961,187493,Tom Brady (stats) isn't the only Patriots (team stats) starter who wants to play tonight in the preseason finale against the Giants at the New Meadowlands Stadium.
19962,6480,It pays to be a thief in Canada -- unless you are caught red-handed.
19963,183709,"The report, ``Why Sustainability is now the Key Driver of Innovation,'' lays out five stages for successfully adopting corporate sustainability."
19964,125484,The euro hit a 4 year low today.
19965,24513,Ricki Lake delivered the top tango on ``Dancing With the Stars'' to finish in first place during the show's semifinals.
19966,84965,Mosquitoes infected with West Nile Virus were found near Tornillo.
19967,173720,"France striker Thierry Henry announced his retirement from international soccer Thursday, bringing an end to a dazzling career that saw him win almost every major trophy and honour in the game."
19968,6564,"Top US swimmer Ryan Lochte is sick with the runs, and has been for 48 hours, his dad told Access Hollywood Monday afternoon in Beijing."
19969,21080,Olivet College is now offering learning disability teacher certification as part of its special education program.
19970,12843,"Iran is filing a lawsuit against Argo, and while director Ben Affleck was snubbed for Best Director at the Academy Awards, hopefully he can at least win this."
19971,160618,"Didier Cuche of Switzerland became the oldest man to win a World Cup race Saturday, claiming the downhill on the Streif course ahead of American Bode Miller."
19972,170994,"Bollywood actresses Raveena Tandon, Pooja Batra, Tulip Joshi, Shama Sikander make their presence felt at jewelery exhibition."
19973,55790,A Dodge County judge ordered the sheriffs department to pick up people off the streets to cover jury duty after jurors call in sick with the flu.
19974,186416,"The euro fell against the dollar and yen in Asia on Monday as risk appetite was dampened by uncertainty over the progress on Greek budget cuts to qualify for a new tranche of rescue cash, dealers said."
19975,188228,"British royal Sophie, Countess of Wessex, has visited the 5 Rifles regiment, of which she is commander-in-chief."
19976,60310,"``On the right of the health Care Minister of Kyrgyzstan I officially declare that bodies of all plane crash victims are 100% identified,'' Marat Mambetov the Kyrgyzstan's Health Care Minister told journalists today."
19977,47146,"Finance Minister Tonio Fenech told Parliament yesterday it did not make sense to hedge fuel prices in the current volatile situation, but normally Enemalta Corporation hedged at some 70 per cent on both fuel and the dollar."
19978,167869,"President Basescu's mother, Elena Basescu passed away on Monday, around 2:30 PM, the President's brother Mircea Basescu said, according to cugetliber.ro."
19979,124709,"Once again the nation's wealth gap has widened, much to the chagrin of those who are suffering from the wrecked economy."
19980,96567,"MEMPHIS, Tenn. Memphis coach John Calipari signed a contract extension through the 2012-13 season that includes an annual raise of $500,000 and a $5 million bonus if he stays through the end of the contract."
19981,127108,"``I was on IR for a week,'' Quenneville joked Wednesday."
19982,138078,"Barisan Nasional component parties need to feel the ``pulse and heartbeat'' of the people by focusing efforts on resolving problems like sources of income and those relating to their livelihood, said said Deputy Prime Minister Tan Sri Muhyiddin Yassin."
19983,45683,ST HELENS' World title contender Martin Murray returns to action on Hatton Promotions massive 'Road To Glory' bill at Manchester Velodrome on Saturday June 16.
19984,123571,"Government Ministers and senior officials could be quizzed in a $137m embezzlement probe at Angola's central bank, according to the public prosecutor."
19985,175619,"The compulsory government service for doctors has now been reduced to two years from the minimum of three years required previously, Health Minister Datuk Seri Liow Tiong Lai said on Thursday."
19986,44480,"The Oak Leaf Achievers 4-H Club met on Tuesday, Nov. 10 with 14 members and seven leaders present."
19987,79348,"The National Lottery is celebrating 18 successful years of operation and this week it was shown that since the first draw, over 390,000 grants have been awarded by the group."
19988,45754,"Chilton Baptist Church will continue its revival Thursday,, Aug. 21 and Friday, Aug. 22 at 7 pm nightly."
19989,31406,It is sometimes amusing and oft-times annoying when someone says ``I am no expert in XYZ'' when all he/she mean is ``I don't know anything about XYZ''.
19990,157082,The Yankees outrighted righty Kevin Whelan to Triple-A Scranton/Wilkes-Barre on Wednesday.
19991,190545,The Philippine government confirmed on Sunday that a Jordanian journalist and two Filipino cameramen were taken hostage by Abu Sayyaf rebels in the southern Philippines.
19992,195570,"Andrew, the CommScope, Inc. division that is a global leader in communications products and systems, is expanding its integrated cabinet product line for wireless networks with multiple size offerings that feature unique cooling techniques for added protection at lower cost."
19993,110873,"In an effort to refresh the Twitter.com site, pull users back in from third-party platforms and take a swipe at Facebook, Twitter launched a significant site redesign on Tuesday."
19994,190712,The Committee on Financial Inclusion has recommended commercial and regional rural banks should open 250 new accounts per annum per branch with a focus on financing marginal farmers and poor non-cultivator households.
19995,141331,Mets pitcher RA Dickey discusses how he'll prepare to face the Yankees on Sunday night and the dominance he has displayed this season
19996,145639,Bani Dhabian kidnappers of the Dutch couple demanded a presidential amnesty to prevent any future judicial penalties or security measures against them and a tribal arbitration by Central Security leaders.
19997,77523,Tech firm Jabil Circuit is laying off 120 workers two months after its headquarters city of St. Petersburg offered nearly $35 million in government incentives to add jobs and keep its corporate headquarters in the city.
19998,23568,South Sudan have entered the Fifa world rankings for the first time after playing their inaugural full international last month.
19999,102487,Colombia announced today that it had signed a new military pact with the United States which allows the US to expand its military existence in the country in order to encounter drug trafficking allowing with the opposition group.
20000,51318,"Chinese wireless value-added service provider KongZhong Corporation launched a women's channel on its wireless application protocol site kong.net on March 8, reports Hexun."
20001,48778,"Tampa Bay Rays were beaten by the Toronto Blue Jays 3-4 at Rogers Centre in Toronto, Ontario on Wednesday, May 22 in the finale of their three match series of the 2013 Major League Baseball regular season."
20002,74538,ABC Radio Networks said broadcasting pioneer Paul Harvey has died at the age of 90.
20003,102922,"Canada's Trade Minister says he's cautiously optimistic Canada will be exempted from protectionist provisions in the US economic stimulus bill that calls on major public works projects to favor US iron, steel and manufactured goods over imports."
20004,97553,"Sioux Falls police on Wednesday afternoon arrested a man after he tried to steal a woman's purse at a grocery store and grabbed her buttocks, police spokesman Sam Clemens said."
20005,102115,"American Airlines supported ultra distance swimmer Marcos Diaz, in his ``Swim of the coasts,'' staged to stress the importance of having our coasts and oceans clean."
20006,13271,Senior Pakistan Peoples Party leader Aitzaz Ahsan has said President Asif Ali Zardari enjoys amnesty only in criminal cases and not in civil matters.
20007,158341,Chinese Vice-President Xi Jinping arrived in Ankara Monday evening for an official visit to Turkey at the invitation of Turkish President Abdullah Gul.
20008,173281,InformationWeek this week reports that Ericsson may want to withdraw from the mobile phone business.
20009,54472,"Alejandro Valverde won the Dauphine Libere cycling race on Sunday, putting the Spanish rider among the favorites for next month's Tour de France."
20010,189203,MARTIN SKRTEL has insisted he will not be joining Liverpool's big-spending Europa League rivals Anzhi Makhachkala.
20011,57710,"The BC Lions were the first Canadian Football League team to step into the free agent pool Tuesday, signing defensive lineman Keron Williams away from the Montreal Alouettes."
20012,162863,"Actress Farrah Fawcett has been released from a Los Angeles-area hospital, her representative said."
20013,184433,A 39-year-old Racine man has been charged with the armed robbery last week of a liquor store on Dr. Martin Luther King Jr. Drive.
20014,179043,"He said: ``The ECB should step up to the plate, and move in. I think that Draghi has made an indication that within his mandate, he will use resources of the ECB to prevent any collapse of the euro area."
20015,123401,A severe thunderstorm watch has been issued by the National Weather Service.
20016,40498,"``Experts are not watching me. They don't know about my fitness. It's me who knows what's going on. It's me who is feeling it from inside. I know myself better and I am confident enough to do well in the World Cup in Sri Lanka,'' said Yuvraj on the sidelines of National Sports Awards function at the Rashtrapati Bhawan, here Wednesday."
20017,149778,A leading City think tank today predicted that the UK will drop out of the world's top 10 economies by 2015.
20018,101343,Father's Day or ``Buwa ko mukh herne din'' is being observed all over the country on Monday to commemorate the love and the tie between fathers and their children.
20019,116977,"Tom Daschle, nominated to be secretary of the Department of Health and Human Services, did not pay more than $128,000 in taxes over three years, a revelation that poses a potential obstacle to his Senate confirmation."
20020,167128,"In a rare occasion, wheat and cotton prices in India have bucked the global trend in the last three months due to a rapid change in fundamentals post monsoon."
20021,79990,A male truck thief suspect taken into custody Tuesday morning was found inside the stolen vehicle dressed as a woman.
20022,45841,"YOUNG offenders are training puppies to help disabled people, in what's described as a world first program in New South Wales."
20023,180086,"Hurricane Sandy released 11 billion gallons of sewage from East Coast treatment plants into bodies of water from Washington, DC, to Connecticut."
20024,24161,"NIGEL Reo-Coker has been given a licence to thrill for Villa, with Martin O'Neill believing he has found the right midfield balance to suit his £8million summer signing."
20025,6428,"Saxo Bank, the online multi-asset trading and investment specialist, has today launched new charts on SaxoTrader and SaxoWebTrader with enhanced functionalities."
20026,39889,Hi i have a Husky/Dalmation cross for sale need to find her a good home she is about a year and a half now house trained good with other animals and love's to run and car rides.
20027,33557,A Jennerstown man pleaded not guilty to nearly 300 sexual assault charges Thursday in Somerset County court.
20028,192526,Two female employees who worked with Casey Affleck on his ``I'm Still Here: The Lost Year of Joaquin Phoenix'' production have come out to defend him against recent lawsuits that were filed.
20029,25799,"Pakistani and US troops exchanged fire along the Pakistani-Afghan border on Thursday after two US military helicopters came under fire, a US military spokesman said."
20030,89881,"People are feeling more at risk from burglary as a result of the economic downturn and the return of darker nights, according to new research."
20031,81042,"Shaikh Hamdan Bin Zayed Al Nahyan, Abu Dhabi Ruler's Representative in the Western Region, on Saturday night attended a religious lecture delivered by Dr Ahmad Al Kubaisi at his Ramadan 'Majlis' at his Al Muzaira'a Palace in Liwa."
20032,48740,Sometimes I worry that I know too much about the people on my various friends lists.
20033,32955,"The dollar hit session lows against the euro and the pound on Tuesday after better-than-expected services PMI data, while the Australian dollar was higher after the Reserve Bank of Australia kept rates on hold."
20034,109954,"Emirates added Buenos Aires and Rio de Janeiro to their expanding route network, as was mentioned to this correspondent during the week from a regular source at the airline's offices in Kampala."
20035,11066,WASHINGTON - Rep. John Murtha has been hospitalized in intensive care stemming from complications related to gallbladder surgery.
20036,9873,"Israel and the Palestinians were to resume peace talks on Friday, meeting a top US envoy, with Israel's defence minister opting to stay away amid mounting US criticism of settlement construction."
20037,121740,SAP has seen a rise in the take up of its discount cards due to improved communications and employees looking to save more.
20038,151921,"Meryl Streep, Jean Dujardin, Christopher Plummer and Octavia Spencer will be on hand to present awards at the Oscars later this month."
20039,41172,A house in Prestonsburg is robbed just hours after the victims were arrested by police.
20040,51245,"It was proudly announced by Cristiano Ronaldo, incredibly popular soccer star, that he became the happiest new papa in the world."
20041,77820,Tens of thousands of people participated in the Mahashivaratri celebrations here conducted by the Art of Living.
20042,191433,"BANGKOK-landed skipjack tuna prices continue to climb and have hit USD2 000 per tonne in the past week, a record high value, as the volume of fish arriving at ports remains relatively low compared with previous years."
20043,118532,"Paradox Interactive has released a new gameplay trailer for Dark Horizon, the new space combat simulator for the PC."
20044,23074,"Scarlett Johansson is returning to Broadway in a revival of the Tennessee Williams classic Cat on a Hot Tin Roof, and, while The Avengers star will probably not wear any of the leather we saw her don as the Black Widow, she will still display quite the attitude in her role as sex-starved Maggie."
20045,136290,"Airlines at Chicago airports have resumed operations after the blizzard on February 1-2, 2011 brought transportation to a halt, according to a February 3, 2011 press release from the City of Chicago."
20046,139027,``I am extremely disappointed to announce that I have to withdraw from the Australian Open.
20047,71788,"The Hollywood Reporter says Alexander Skarsgard, True Blood's sexiest vampire, is in negotiations to star in Hidden for Warner Bros Pictures."
20048,174311,Veteran director IV Sasi returns after a long gap with 'Vellathooval'.
20049,119632,"A pilot is treated and released after his small plane crashes just south of Royal in Clay County Iowa.It happened around 8:30 this morning.Emergency crews rushed to the scene after a witness reported seeing the plane disappear behind standing corn.When they arrived, they found the pilot, Michael Raymond McDonald of Pocatello, Idaho, being tended to by a witness.His plane, a 1963 Piper Pawnee used for spraying crops, was totaled in the crash.Iowa authorities and the FAA are investigating."
20050,87944,"Discount cialis no rx, It was developed to keep the war fighter safe and tackle evolving threats."
20051,170653,"Newman pledges to cut unemployment rate Updated: 11:15, Tuesday January 17, 2012 Campbell Newman has promised a Liberal National Party government will reduce Queensland's unemployment rate to four per cent in six years."
20052,99786,"The Cowboys worked out five players on Thursday, including veteran cornerback Chris McAlister, who spent part of this season with New Orleans."
20053,199639,"Actor Vivek Oberoi is all set to tie the knot with Bangalore-based Priyanka Alva, daughter of well known danseuse Nandini Alva and late Janata Dal leader Jeevraj Alva."
20054,129683,"Bourbon County Democrats will meet at 7 pm Tuesday, May 31, in the Danny and Willa Ellis Family Fine Arts Center at Fort Scott Community College, 2108 S. Horton."
20055,174610,"Barcelona has offered Samuel Eto'o a two-year contract extension at his current pay level, the player's agent said on Tuesday."
20056,14998,Indonesia has no blueprint for renewable energy development although it is set to account for more than 17 per cent of the country's energy mix in 2025.
20057,192120,"TIBCO Software Inc. on September 23 announced that it has acquired OpenSpirit Corporation, one of the leading independent providers of data and application integration solutions for the exploration and production segment of the global oil and gas market."
20058,124297,"Kristen Stewart has been named the least sexy actress in Hollywood, beating the likes of Sarah Jessica Parker, Lindsay Lohan and Mischa Barton to the unwanted title."
20059,83773,"China and the US are working together on cutting carbon emissions despite the deadlock over a broader global agreement on fighting climate change, according to the head of the US Environmental Protection Administration."
20060,71159,"Pakistan Peoples Party Senator Faisal Raza Abidi on Sunday demanded immediate resignation of Chief Justice of Supreme Court Iftikhar Muhammad Chaudhry and other PCO Judges, Business Recorder reported."
20061,183096,"Google's Chrome web browser now controls 20% of the browser market as it continues to beat off Firefox and Internet Explorer, new figures show."
20062,161019,A struggling Tulane football team will try to get back on track as it squares off against BYU Saturday in the Louisiana Superdome.
20063,1330,"Russia will supply around 72 P-800 Yakhont anti-ship cruise missiles to Syria for mobile coastal defence systems under a deal worth $300 million, ignoring the strong opposition from the US and Israel."
20064,62175,"Contra Costa Times ALAMEDA, Calif. Oakland Raiders third-year wide receiver Chaz Schilens visited a knee specialist Monday about the prospect of having surgery in the coming days, coach Tom Cable said."
20065,125162,"InboxQ, a free web service that searches Twitter for real, ``answerable questions'', today released a new searchable index of Twitter users with specialized knowledge who are likely to share their expertise with others."
20066,107142,"``I knew him well enough to know that I didn't like him,'' said Rachael's daughter Amber Griswold."
20067,66010,"After nearly a quarter century of denials, Luis Resto has finally come clean."
20068,77582,The Lake Charles Police Department says a Lake Charles man was shot and injured by an officer on Monday night after he refused to drop a weapon when authorities arrived in response to a call concerning a man with a gun.
20069,39451,Indians pitcher Roberto Hernandez -- formerly known as Fausto Carmona -- has reportedly received his US visa and will serve a subsequent three-week suspension before being eligible to return to the major leagues.
20070,199749,"``Regarding east of Libya, the Benghazi airport runways have been destroyed. It is not possible for Egyptair flights or any other flights to land in that airport,'' Aboul Gheit told a news conference."
20071,99429,Attorney General Yehuda Weinstein has announced the State has decided to indict Haaretz journalist Uri Blau.
20072,191957,"The 215th meeting of the Conference of Rulers, held at the Istana Maziah here, issued a special press statement on several matters enshrined in the Federal Constitution."
20073,63960,"STOKE, England -Central defender Robert Huth scored two goals in the last eight minutes Saturday to give Stoke a 3-2 Premier League win over Sunderland, which had led for more than an hour of the match."
20074,188777,"Manila, Aug 24 The Philippines Sunday rejected calls to halt military offensives against Muslim separatist rebels who launched a spate of deadly attacks in the country's troubled south."
20075,178475,The next generation Kia Magentis will make its public world premiere at the New York International Auto Show on Friday 2 April 2010.
20076,153534,JON Cryer says he reads TMZ to keep tabs on his Two and A Half Men costar Charlie Sheen.
20077,174052,"Producer Vashu Bhagnani postpones his Film Kal Kissne Dekha, which was scheduled for Release on May 29, 2009 due to the on going strike, an official announcement of the release date will follow soon."
20078,61951,A man with a noose around his neck threatened to jump off an office block this morning.
20079,24448,"Monash University in Victoria is preparing to switch its 58,000 students to the Google Apps for Education suite, including replacing its current in-house email system."
20080,41142,"Nick Ashford, who wrote many Motown classics with his wife Valerie Simpson, died Monday."
20081,25708,Evatran announced today that it has signed an agreement with SPX Service Solutions to distribute and install Plugless Power wireless electric vehicle charging systems.
20082,138031,``The Hurt Locker'' producer who broke Oscars rules and urged colleagues to campaign for votes in a last-minute push for gold has been banned from Sunday's Academy Awards.
20083,133860,"The World Anti-Doping Agency responded to the criticism Thursday, calling for MLB and its union, the Major League Baseball Players Association, to implement HGH testing, which at this point would involve collecting blood samples from players - a line the union doesn't want to cross."
20084,46933,China was due to face renewed pressure from Seoul at a three-way summit with Japan starting Saturday to sign up to global efforts to punish North Korea over the sinking of a South Korean warship.
20085,84920,Fairfax County police say a Reston woman who disappeared with her two sons last week has been charged with felony parental abduction in a warrant.
20086,28144,"Napa, Calif. '' Tom Cable went on the defensive Tuesday and the NFL said it would investigate reports that the Oakland Raiders coach got into a fight that sent one of his assistants to the hospital."
20087,192123,"Bill Callahan, fired as coach at Nebraska after last season, was hired Friday as assistant head coach/offence by the New York Jets."
20088,149958,Sony unveils Xperia Z Ultra which will soon be carried by the online retailer Three UK.
20089,147203,San Francisco police say a 65-year-old woman has died after getting hit by a college shuttle bus as she crossed a street.
20090,143361,"WESTERN Digital, the world's second largest hard disk drive manufacturer, is keen to sell its Sarawak plant in the Samajaya Jaya Free Industrial Zone in Kuching to recover its losses due to the global economic meltdown, Deputy Chief Minister Tan Sri Dr George Chan said today."
20091,120350,"Lawyers say Gillard file missing Updated: 03:55, Wednesday October 17, 2012 A file containing the details of Julia Gillard's controversial role in helping set up a union slash fund more than 18 years ago is reportedly missing."
20092,128397,"Nigel Pearson said his Leicester City players need brave hearts when they face Chelsea at Stamford Bridge tomorrow, with a place at Wembley at stake."
20093,196850,Israeli forces arrested at dawn Thursday 13 Palestinians in the West Bank.
